Time,Source,Target
8,1115,682
8,1021,684
8,1175,685
8,1093,686
8,1133,687
8,1150,689
8,1149,690
8,1134,691
8,1156,693
8,1135,694
8,1045,696
8,1015,697
8,1091,698
8,1128,699
8,1077,700
8,1039,701
8,1100,702
8,1050,703
8,1119,705
8,1136,707
8,1069,708
8,1110,710
8,1167,711
8,1038,712
8,1128,713
8,1035,714
8,1025,715
8,1088,716
8,1020,717
8,1137,718
8,1112,720
8,1061,721
8,1084,722
8,1047,723
8,1111,724
8,1138,725
8,1061,726
8,1159,727
8,1080,728
8,1108,729
8,1176,730
8,1134,731
8,1048,732
8,1139,733
8,1140,734
8,1141,735
8,1142,736
8,1143,737
8,1174,738
8,1113,739
8,1122,741
8,1171,742
8,1169,743
8,1144,745
8,1181,746
8,1156,748
8,1145,749
8,1099,750
8,1015,751
8,1029,752
8,1146,753
8,1144,754
8,1101,755
8,1107,757
8,1117,760
8,1171,762
8,1147,763
8,1177,764
8,1044,765
8,1158,766
8,1038,767
8,1148,768
8,1001,769
8,1149,770
8,1002,771
8,1078,772
8,1077,773
8,1150,774
8,1000,776
8,1135,778
8,1001,779
8,1116,780
8,1032,781
8,1150,782
8,1152,783
8,1129,784
8,1054,785
8,1068,788
8,1050,789
8,1111,790
8,1098,791
8,1045,792
8,1069,793
8,1139,794
8,1151,795
8,1088,796
8,1001,797
8,1030,798
8,1152,799
8,1041,800
8,1005,801
8,1153,802
8,1068,803
8,1154,805
8,1002,806
8,1095,807
8,1181,808
8,1090,809
8,1034,810
8,1070,812
8,1064,814
8,1063,815
8,1156,816
8,1071,817
8,1141,819
8,1011,821
8,1155,822
8,1013,823
8,1156,824
8,1048,825
8,1157,826
8,1158,827
8,1105,828
8,1024,829
8,1159,830
8,1111,831
8,1050,832
8,1160,833
8,1086,834
8,1161,835
8,1016,836
8,1170,837
8,1178,838
8,1162,839
8,1042,840
8,1062,841
8,1032,842
8,1006,843
8,1158,845
8,1074,847
8,1171,850
8,1091,852
8,1031,853
8,1024,855
8,1091,856
8,1114,857
8,1061,858
8,1053,859
8,1048,860
8,1075,861
8,1037,863
8,1177,864
8,1159,865
8,1120,866
8,1048,867
8,1018,868
8,1180,869
8,1025,870
8,1028,871
8,1008,872
8,1150,873
8,1163,874
8,1164,875
8,1120,876
8,1165,877
8,1024,878
8,1166,879
8,1064,880
8,1064,881
8,1009,882
8,1064,883
8,1148,884
8,1163,885
8,1030,886
8,1167,887
8,1018,889
8,1095,890
8,1059,891
8,1064,892
8,1173,893
8,1171,894
8,1068,895
8,1166,896
8,1168,897
8,1168,898
8,1074,899
8,1006,900
8,1100,901
8,1042,902
8,1022,903
8,1086,904
8,1067,905
8,1064,906
8,1169,907
8,1132,908
8,1133,909
8,1170,910
8,1171,912
8,1161,913
8,1109,914
8,1008,915
8,1028,917
8,1088,918
8,1172,919
8,1078,920
8,1155,921
8,1024,922
8,1087,923
8,1173,924
8,1174,925
8,1058,928
8,1091,929
8,1084,930
8,1128,931
8,1115,932
8,1124,933
8,1154,934
8,1144,935
8,1175,936
8,1058,937
8,1099,938
8,1042,939
8,1048,940
8,1161,942
8,1080,943
8,1019,944
8,1025,945
8,1176,946
8,1083,947
8,1166,948
8,1039,949
8,1032,950
8,1068,951
8,1153,952
8,1089,953
8,1177,954
8,1068,955
8,1179,956
8,1051,957
8,1035,958
8,1144,959
8,1178,960
8,1029,961
8,1013,963
8,1040,964
8,1118,965
8,1163,966
8,1101,967
8,1144,968
8,1038,969
8,1120,970
8,1068,971
8,1065,972
8,1179,974
8,1162,977
8,1180,978
8,1181,979
8,1137,980
8,1182,981
8,1183,982
8,1113,983
8,1162,984
8,1017,985
8,1000,986
8,1184,987
8,1001,988
8,1065,989
8,1103,990
8,1132,991
8,1016,992
8,1143,993
8,1175,994
8,1084,995
8,1159,996
8,1083,997
8,1099,998
8,1006,999
