Time,Source,Target
1,1084,236
1,1050,239
1,1163,240
1,1141,242
1,1072,243
1,1139,244
1,1051,245
1,1052,246
1,1164,247
1,1118,248
1,1053,249
1,1096,250
1,1054,252
1,1055,253
1,1048,254
1,1157,255
1,1141,257
1,1104,258
1,1181,259
1,1056,260
1,1102,261
1,1120,262
1,1057,263
1,1058,264
1,1166,265
1,1172,266
1,1143,268
1,1059,269
1,1060,270
1,1185,271
1,1181,273
1,1193,274
1,1014,275
1,1121,276
1,1004,277
1,1061,279
1,1062,280
1,1087,281
1,1014,282
1,1117,283
1,1102,284
1,1026,285
1,1184,286
1,1068,287
1,1063,288
1,1086,289
1,1066,290
1,1065,292
1,1064,293
1,1093,294
1,1137,296
1,1134,297
1,1152,298
1,1170,299
1,1083,300
1,1065,301
1,1001,302
1,1185,303
1,1066,304
1,1081,306
1,1067,307
1,1068,309
1,1194,310
1,1054,311
1,1190,312
1,1002,313
1,1069,314
1,1085,315
1,1191,316
1,1159,317
1,1086,318
1,1100,319
1,1054,322
1,1070,323
1,1136,325
1,1071,327
1,1085,328
1,1136,329
1,1072,331
1,1055,332
1,1137,333
1,1099,334
1,1173,335
1,1012,336
1,1193,337
1,1184,339
1,1142,340
1,1055,343
1,1100,344
1,1129,345
1,1156,346
1,1114,347
1,1117,349
1,1125,351
1,1073,352
1,1074,353
1,1050,354
1,1075,355
1,1076,356
1,1005,357
1,1027,358
1,1172,359
1,1026,360
1,1143,361
1,1105,363
1,1161,364
1,1072,365
1,1077,367
1,1078,368
1,1146,369
1,1079,370
1,1083,371
1,1144,373
1,1150,374
1,1080,375
1,1021,376
1,1135,379
1,1081,380
1,1008,381
1,1021,382
1,1081,384
1,1046,385
1,1064,386
1,1011,387
1,1082,388
1,1066,389
1,1090,391
1,1088,394
1,1158,396
1,1011,397
1,1080,398
1,1017,399
1,1083,400
1,1128,401
1,1134,402
1,1052,403
1,1084,404
1,1042,405
1,1170,406
1,1088,407
1,1108,409
1,1025,410
1,1040,411
1,1085,412
1,1086,413
1,1193,415
1,1087,416
1,1088,417
1,1174,418
1,1038,419
1,1098,420
1,1108,421
1,1192,422
1,1082,423
1,1165,424
1,1177,425
1,1166,426
1,1133,427
1,1003,428
1,1143,429
1,1089,430
1,1057,431
1,1090,432
1,1055,434
1,1150,435
1,1113,436
1,1091,437
1,1085,438
1,1092,439
1,1112,440
1,1175,441
1,1059,442
1,1132,443
1,1084,444
1,1093,446
1,1121,447
1,1052,448
1,1121,449
1,1064,450
1,1109,451
1,1160,452
1,1108,453
1,1138,454
1,1057,455
1,1116,456
1,1149,457
1,1086,458
1,1023,459
1,1065,460
1,1025,461
1,1094,463
1,1051,464
1,1070,465
1,1068,466
1,1161,467
1,1042,468
1,1003,469
1,1033,470
1,1075,474
1,1080,475
1,1166,476
1,1183,478
1,1160,479
1,1095,480
1,1096,482
1,1090,483
1,1030,484
1,1169,487
1,1097,489
1,1096,490
1,1094,491
1,1040,492
1,1189,493
1,1151,494
1,1152,495
1,1169,496
1,1194,497
1,1057,499
1,1098,500
1,1195,501
1,1015,502
1,1067,503
1,1091,504
1,1099,505
1,1100,506
1,1136,508
1,1101,509
1,1024,510
1,1102,511
1,1156,512
1,1154,513
1,1129,514
1,1036,515
1,1103,516
1,1104,517
1,1121,518
1,1108,520
1,1023,521
1,1140,522
1,1133,523
1,1188,524
1,1080,525
1,1002,526
1,1048,527
1,1032,528
1,1111,529
1,1186,530
1,1055,531
1,1104,532
1,1125,533
1,1057,534
1,1030,535
1,1193,536
1,1010,538
1,1049,540
1,1149,541
1,1105,542
1,1105,543
1,1115,544
1,1040,545
1,1106,546
1,1045,548
1,1120,549
1,1185,550
1,1102,551
1,1082,552
1,1119,553
1,1134,554
1,1089,555
1,1023,557
1,1155,558
1,1168,559
1,1107,560
1,1078,561
1,1140,562
1,1119,563
1,1141,564
1,1108,565
1,1059,566
1,1109,567
1,1069,569
1,1145,570
1,1110,571
1,1080,572
1,1022,573
1,1111,574
1,1112,575
1,1160,577
1,1118,578
1,1113,579
1,1192,580
1,1189,581
1,1179,582
1,1017,584
1,1136,585
1,1070,586
1,1114,587
1,1115,588
1,1085,589
1,1046,591
1,1148,592
1,1103,593
1,1116,594
1,1016,595
1,1144,596
1,1036,597
1,1087,598
1,1117,599
1,1142,600
1,1009,601
1,1043,603
1,1011,604
1,1025,605
1,1118,606
1,1166,607
1,1083,608
1,1012,609
1,1020,611
1,1158,612
1,1173,613
1,1102,614
1,1004,616
1,1069,617
1,1081,618
1,1119,619
1,1131,620
1,1120,621
1,1053,622
1,1121,623
1,1128,624
1,1121,625
1,1190,626
1,1182,627
1,1122,628
1,1110,629
1,1173,630
1,1190,631
1,1057,632
1,1013,634
1,1177,635
1,1190,636
1,1125,637
1,1049,638
1,1100,639
1,1123,640
1,1149,641
1,1081,642
1,1171,644
1,1124,645
1,1178,646
1,1075,647
1,1177,648
1,1076,650
1,1081,651
1,1125,653
1,1130,654
1,1080,655
1,1111,656
1,1126,657
1,1042,659
1,1075,660
1,1127,661
1,1041,662
1,1053,663
1,1065,664
1,1128,665
1,1129,666
1,1191,667
1,1168,668
1,1179,669
1,1043,670
1,1150,672
1,1039,673
1,1130,674
1,1131,675
1,1174,676
1,1132,677
1,1025,678
1,1133,679
1,1142,680
1,1134,681
1,1134,682
1,1115,683
1,1135,684
1,1159,686
1,1167,687
1,1015,688
1,1177,689
1,1004,690
1,1136,691
1,1044,692
1,1083,694
1,1061,696
1,1092,697
1,1103,698
1,1170,699
1,1007,700
1,1137,701
1,1126,702
1,1096,703
1,1150,704
1,1131,705
1,1170,706
1,1138,707
1,1139,708
1,1140,709
1,1141,712
1,1194,713
1,1133,714
1,1125,715
1,1056,717
1,1125,718
1,1061,719
1,1080,720
1,1077,721
1,1068,722
1,1114,723
1,1072,724
1,1136,725
1,1079,727
1,1087,728
1,1162,729
1,1128,730
1,1142,731
1,1173,732
1,1191,734
1,1103,736
1,1059,737
1,1170,738
1,1142,739
1,1088,740
1,1120,741
1,1143,743
1,1158,744
1,1144,745
1,1145,746
1,1094,747
1,1146,748
1,1102,749
1,1104,750
1,1052,751
1,1019,752
1,1022,753
1,1150,754
1,1108,755
1,1073,756
1,1093,757
1,1147,759
1,1082,760
1,1148,761
1,1136,763
1,1065,764
1,1149,765
1,1167,766
1,1042,767
1,1150,769
1,1012,770
1,1151,771
1,1133,773
1,1152,774
1,1153,775
1,1100,776
1,1150,778
1,1180,779
1,1154,780
1,1146,781
1,1052,782
1,1029,783
1,1155,784
1,1156,786
1,1157,789
1,1073,790
1,1035,791
1,1185,792
1,1054,793
1,1034,794
1,1080,795
1,1120,796
1,1114,798
1,1092,799
1,1069,800
1,1084,801
1,1113,802
1,1126,804
1,1040,805
1,1158,806
1,1159,807
1,1113,808
1,1059,809
1,1194,810
1,1048,812
1,1131,813
1,1142,814
1,1160,816
1,1078,817
1,1161,818
1,1045,822
1,1042,823
1,1040,824
1,1162,825
1,1163,826
1,1069,827
1,1113,828
1,1164,829
1,1165,830
1,1126,831
1,1125,832
1,1190,833
1,1103,834
1,1053,835
1,1092,836
1,1166,837
1,1109,838
1,1023,839
1,1167,840
1,1061,841
1,1081,842
1,1168,844
1,1137,845
1,1177,846
1,1043,847
1,1086,848
1,1047,849
1,1169,852
1,1144,853
1,1055,854
1,1191,855
1,1170,856
1,1010,857
1,1106,858
1,1041,859
1,1183,860
1,1007,862
1,1002,863
1,1171,864
1,1172,865
1,1017,866
1,1118,867
1,1131,868
1,1177,870
1,1173,873
1,1164,874
1,1037,875
1,1019,877
1,1153,878
1,1081,879
1,1013,880
1,1174,881
1,1048,882
1,1144,884
1,1092,885
1,1064,886
1,1012,887
1,1088,888
1,1147,889
1,1071,890
1,1175,891
1,1027,892
1,1137,893
1,1121,894
1,1145,895
1,1056,896
1,1009,897
1,1049,898
1,1152,899
1,1085,900
1,1185,901
1,1160,902
1,1157,903
1,1165,904
1,1125,905
1,1177,906
1,1151,907
1,1047,908
1,1176,909
1,1031,910
1,1177,911
1,1037,913
1,1137,914
1,1178,916
1,1035,917
1,1179,918
1,1038,919
1,1180,920
1,1161,921
1,1045,922
1,1075,923
1,1043,924
1,1045,925
1,1143,926
1,1178,928
1,1133,930
1,1171,931
1,1040,932
1,1181,933
1,1149,934
1,1182,935
1,1155,937
1,1183,939
1,1105,940
1,1100,941
1,1061,942
1,1030,943
1,1176,944
1,1145,945
1,1167,946
1,1184,947
1,1070,948
1,1193,949
1,1116,950
1,1185,951
1,1186,952
1,1026,953
1,1187,954
1,1019,955
1,1003,956
1,1181,957
1,1047,958
1,1144,961
1,1059,962
1,1034,963
1,1027,964
1,1188,965
1,1033,966
1,1050,967
1,1007,969
1,1086,970
1,1116,971
1,1189,972
1,1175,973
1,1174,974
1,1192,975
1,1019,976
1,1047,977
1,1134,978
1,1190,979
1,1118,980
1,1191,981
1,1161,982
1,1075,983
1,1130,984
1,1101,985
1,1109,986
1,1192,987
1,1169,988
1,1193,990
1,1004,991
1,1074,992
1,1028,993
1,1194,994
1,1195,996
1,1057,997
1,1046,998
1,1186,999
