Time,Source,Target
2,1012,486
2,1082,488
2,1083,489
2,1071,490
2,1123,491
2,1078,492
2,1076,494
2,1025,495
2,1084,496
2,1038,497
2,1062,498
2,1102,499
2,1058,500
2,1173,501
2,1085,502
2,1086,503
2,1040,504
2,1020,506
2,1072,507
2,1087,508
2,1172,509
2,1175,510
2,1083,511
2,1159,512
2,1052,513
2,1081,514
2,1088,515
2,1026,516
2,1155,519
2,1100,520
2,1097,522
2,1117,523
2,1089,525
2,1144,526
2,1090,527
2,1088,528
2,1065,529
2,1049,530
2,1069,531
2,1034,532
2,1091,533
2,1049,534
2,1135,535
2,1060,536
2,1092,537
2,1001,538
2,1043,540
2,1093,541
2,1140,542
2,1102,543
2,1005,545
2,1152,547
2,1059,548
2,1078,549
2,1029,550
2,1081,553
2,1094,555
2,1095,556
2,1017,557
2,1124,558
2,1130,559
2,1096,561
2,1097,562
2,1161,563
2,1156,564
2,1039,565
2,1002,566
2,1098,568
2,1012,569
2,1154,570
2,1099,571
2,1158,572
2,1115,573
2,1100,574
2,1064,576
2,1058,578
2,1095,579
2,1101,580
2,1036,581
2,1019,582
2,1175,583
2,1071,584
2,1102,585
2,1103,586
2,1139,587
2,1152,588
2,1129,589
2,1143,591
2,1104,592
2,1026,593
2,1105,594
2,1105,595
2,1044,596
2,1169,598
2,1062,599
2,1024,600
2,1041,601
2,1146,603
2,1070,604
2,1156,605
2,1016,607
2,1019,608
2,1079,609
2,1002,610
2,1044,611
2,1034,612
2,1106,613
2,1107,614
2,1030,615
2,1057,618
2,1081,619
2,1107,620
2,1078,621
2,1108,622
2,1106,623
2,1088,624
2,1165,625
2,1109,626
2,1142,627
2,1044,628
2,1080,629
2,1049,630
2,1122,631
2,1125,632
2,1110,633
2,1043,634
2,1118,635
2,1109,636
2,1091,637
2,1043,638
2,1169,639
2,1037,640
2,1101,641
2,1111,642
2,1028,644
2,1112,645
2,1028,648
2,1054,649
2,1167,650
2,1113,651
2,1091,653
2,1131,654
2,1134,655
2,1177,656
2,1086,657
2,1087,658
2,1168,659
2,1091,660
2,1081,661
2,1152,662
2,1039,663
2,1066,665
2,1114,666
2,1149,667
2,1115,668
2,1080,669
2,1106,670
2,1125,671
2,1014,673
2,1116,674
2,1110,676
2,1017,677
2,1045,678
2,1016,679
2,1163,680
2,1065,681
2,1065,682
2,1154,683
2,1101,684
2,1117,685
2,1033,686
2,1005,688
2,1118,689
2,1119,690
2,1102,691
2,1043,692
2,1070,693
2,1155,694
2,1004,695
2,1113,696
2,1124,697
2,1075,698
2,1154,699
2,1049,700
2,1059,701
2,1001,702
2,1120,703
2,1063,704
2,1173,705
2,1136,707
2,1023,708
2,1097,709
2,1160,710
2,1161,712
2,1121,713
2,1016,714
2,1091,715
2,1053,716
2,1092,718
2,1105,719
2,1169,720
2,1122,721
2,1055,722
2,1123,723
2,1124,724
2,1147,725
2,1156,727
2,1169,728
2,1007,729
2,1165,730
2,1127,731
2,1125,732
2,1037,733
2,1126,734
2,1091,736
2,1048,737
2,1000,738
2,1127,739
2,1128,740
2,1088,741
2,1129,742
2,1130,743
2,1063,744
2,1065,745
2,1067,746
2,1072,747
2,1024,751
2,1037,752
2,1131,753
2,1132,755
2,1069,756
2,1010,757
2,1133,759
2,1165,760
2,1002,761
2,1149,762
2,1132,763
2,1087,764
2,1149,765
2,1134,766
2,1005,767
2,1061,768
2,1012,769
2,1079,770
2,1076,771
2,1135,773
2,1168,774
2,1120,775
2,1056,776
2,1126,778
2,1096,779
2,1168,780
2,1136,781
2,1145,782
2,1172,784
2,1159,786
2,1082,788
2,1032,789
2,1069,790
2,1035,791
2,1174,792
2,1137,793
2,1138,794
2,1059,795
2,1044,796
2,1041,797
2,1139,798
2,1095,799
2,1126,800
2,1079,801
2,1140,802
2,1059,803
2,1001,804
2,1005,805
2,1032,806
2,1018,807
2,1147,808
2,1121,810
2,1141,811
2,1094,812
2,1173,813
2,1163,814
2,1058,815
2,1065,816
2,1148,819
2,1141,820
2,1092,821
2,1161,823
2,1007,824
2,1145,825
2,1040,826
2,1091,827
2,1132,828
2,1176,829
2,1142,830
2,1001,831
2,1068,832
2,1109,833
2,1075,834
2,1143,835
2,1095,836
2,1041,837
2,1178,838
2,1017,839
2,1095,840
2,1144,841
2,1113,842
2,1178,843
2,1096,844
2,1059,845
2,1145,846
2,1146,847
2,1147,848
2,1031,849
2,1066,850
2,1148,851
2,1157,853
2,1020,854
2,1149,855
2,1152,856
2,1150,857
2,1151,858
2,1152,859
2,1079,860
2,1066,862
2,1166,863
2,1052,864
2,1153,865
2,1032,866
2,1058,867
2,1173,868
2,1154,870
2,1010,871
2,1155,872
2,1101,875
2,1134,876
2,1156,877
2,1071,878
2,1111,879
2,1025,880
2,1110,881
2,1090,882
2,1027,883
2,1157,884
2,1075,885
2,1034,886
2,1128,888
2,1029,890
2,1173,891
2,1013,892
2,1158,893
2,1066,894
2,1118,895
2,1159,896
2,1160,897
2,1161,898
2,1043,899
2,1128,900
2,1020,901
2,1065,902
2,1063,903
2,1068,905
2,1006,906
2,1076,907
2,1162,908
2,1084,909
2,1129,910
2,1163,911
2,1164,912
2,1176,913
2,1165,914
2,1166,915
2,1099,916
2,1180,917
2,1099,918
2,1051,919
2,1096,920
2,1167,922
2,1092,923
2,1146,924
2,1059,925
2,1130,926
2,1064,927
2,1099,928
2,1022,929
2,1135,930
2,1168,932
2,1169,933
2,1126,934
2,1170,935
2,1128,936
2,1171,937
2,1079,939
2,1172,940
2,1056,941
2,1144,942
2,1161,943
2,1111,944
2,1154,945
2,1103,946
2,1045,947
2,1173,948
2,1033,950
2,1020,951
2,1049,952
2,1174,953
2,1133,954
2,1005,955
2,1085,956
2,1174,957
2,1175,958
2,1176,959
2,1157,961
2,1164,962
2,1082,963
2,1137,964
2,1021,965
2,1135,966
2,1044,967
2,1045,968
2,1049,969
2,1177,970
2,1033,971
2,1178,972
2,1107,973
2,1163,974
2,1176,975
2,1162,977
2,1100,978
2,1059,980
2,1149,981
2,1005,982
2,1092,983
2,1108,985
2,1179,986
2,1138,987
2,1113,988
2,1180,989
2,1001,990
2,1078,991
2,1181,992
2,1002,993
2,1121,994
2,1182,995
2,1171,996
2,1066,997
2,1183,998
2,1154,999
