Time,Source,Target
6,1000,0
6,1132,1
6,1073,2
6,1051,3
6,1008,4
6,1001,5
6,1140,6
6,1104,7
6,1137,8
6,1175,10
6,1078,11
6,1055,13
6,1017,14
6,1114,15
6,1002,16
6,1179,17
6,1079,18
6,1160,19
6,1003,20
6,1043,22
6,1097,23
6,1004,24
6,1005,25
6,1006,26
6,1180,27
6,1126,28
6,1097,29
6,1007,30
6,1141,31
6,1192,33
6,1165,34
6,1164,35
6,1115,37
6,1077,38
6,1024,39
6,1124,40
6,1056,41
6,1008,42
6,1099,43
6,1161,44
6,1183,45
6,1112,46
6,1009,47
6,1011,49
6,1088,50
6,1162,51
6,1172,52
6,1094,53
6,1010,56
6,1047,57
6,1069,58
6,1117,59
6,1035,60
6,1084,61
6,1011,62
6,1163,63
6,1162,64
6,1102,65
6,1013,66
6,1115,67
6,1150,68
6,1182,69
6,1003,70
6,1012,71
6,1098,72
6,1165,73
6,1191,74
6,1013,75
6,1107,76
6,1009,78
6,1117,79
6,1014,80
6,1131,81
6,1062,82
6,1186,84
6,1034,85
6,1015,86
6,1078,87
6,1117,88
6,1086,89
6,1078,90
6,1016,91
6,1141,92
6,1017,93
6,1009,94
6,1112,95
6,1102,96
6,1181,97
6,1135,98
6,1011,99
6,1009,101
6,1009,102
6,1107,103
6,1112,104
6,1018,105
6,1020,106
6,1057,107
6,1060,108
6,1026,109
6,1019,110
6,1076,111
6,1020,112
6,1065,113
6,1033,114
6,1135,115
6,1021,116
6,1117,117
6,1070,118
6,1022,119
6,1020,120
6,1023,121
6,1189,122
6,1084,123
6,1107,124
6,1018,125
6,1024,126
6,1025,127
6,1157,128
6,1124,129
6,1159,130
6,1082,132
6,1143,133
6,1073,134
6,1165,135
6,1039,136
6,1009,137
6,1026,138
6,1027,139
6,1179,140
6,1104,141
6,1129,142
6,1081,143
6,1079,144
6,1023,145
6,1020,146
6,1031,147
6,1008,149
6,1093,151
6,1114,152
6,1155,153
6,1028,155
6,1034,156
6,1024,157
6,1029,158
6,1020,159
6,1012,160
6,1041,161
6,1003,162
6,1030,163
6,1031,164
6,1077,165
6,1032,166
6,1148,167
6,1135,168
6,1141,169
6,1162,170
6,1012,171
6,1150,172
6,1033,173
6,1141,175
6,1034,176
6,1002,177
6,1035,178
6,1061,180
6,1123,182
6,1036,184
6,1150,185
6,1189,186
6,1149,187
6,1172,188
6,1024,189
6,1081,190
6,1037,191
6,1018,192
6,1038,193
6,1060,194
6,1039,195
6,1163,196
6,1159,198
6,1057,199
6,1047,200
6,1040,201
6,1041,202
6,1117,203
6,1042,204
6,1112,205
6,1154,206
6,1122,207
6,1173,208
6,1081,209
6,1111,210
6,1043,211
6,1044,212
6,1043,213
6,1045,214
6,1046,215
6,1168,216
6,1062,217
6,1155,218
6,1012,219
6,1047,220
6,1179,221
6,1046,223
6,1048,224
6,1049,225
6,1170,226
6,1017,227
6,1098,228
6,1173,229
6,1050,230
6,1128,231
6,1103,232
6,1139,233
6,1051,234
6,1142,235
6,1052,236
6,1139,237
6,1053,238
6,1054,239
6,1159,240
6,1055,241
6,1098,242
6,1057,243
6,1034,244
6,1056,245
6,1094,246
6,1143,247
6,1152,248
6,1057,249
6,1026,250
6,1131,251
6,1116,252
6,1104,254
6,1015,255
6,1182,256
6,1160,257
6,1110,258
6,1106,259
6,1015,260
6,1179,262
6,1080,263
6,1116,264
6,1183,265
6,1058,266
6,1171,267
6,1048,269
6,1003,270
6,1059,271
6,1186,273
6,1133,274
6,1073,275
6,1185,276
6,1195,277
6,1153,278
6,1023,279
6,1126,280
6,1106,281
6,1042,282
6,1060,283
6,1061,284
6,1124,285
6,1020,286
6,1031,288
6,1150,289
6,1169,290
6,1062,291
6,1126,292
6,1127,293
6,1060,294
6,1190,295
6,1176,296
6,1031,297
6,1063,298
6,1041,299
6,1181,300
6,1181,301
6,1064,302
6,1023,303
6,1107,304
6,1065,306
6,1195,307
6,1160,308
6,1153,310
6,1026,311
6,1187,312
6,1035,313
6,1011,314
6,1066,315
6,1060,316
6,1191,317
6,1163,318
6,1063,319
6,1061,320
6,1027,321
6,1155,322
6,1117,323
6,1077,324
6,1062,325
6,1194,327
6,1067,328
6,1170,329
6,1068,330
6,1100,331
6,1025,332
6,1065,333
6,1093,334
6,1045,335
6,1069,336
6,1133,337
6,1034,338
6,1070,339
6,1158,340
6,1071,342
6,1044,343
6,1182,344
6,1131,345
6,1078,346
6,1039,347
6,1045,348
6,1181,349
6,1072,350
6,1180,351
6,1185,352
6,1130,353
6,1047,354
6,1072,355
6,1073,356
6,1093,357
