Time,Source,Target
4,1020,574
4,1117,575
4,1111,577
4,1081,578
4,1185,579
4,1151,580
4,1087,581
4,1003,583
4,1145,584
4,1089,585
4,1137,586
4,1082,588
4,1164,589
4,1063,590
4,1094,591
4,1118,592
4,1119,593
4,1173,594
4,1165,595
4,1120,596
4,1055,597
4,1132,598
4,1121,599
4,1089,600
4,1122,601
4,1123,602
4,1182,603
4,1076,604
4,1192,605
4,1124,606
4,1103,607
4,1105,608
4,1075,609
4,1090,610
4,1125,611
4,1126,613
4,1142,614
4,1079,615
4,1126,616
4,1000,617
4,1183,618
4,1127,619
4,1014,620
4,1140,621
4,1128,622
4,1033,623
4,1187,624
4,1129,625
4,1036,627
4,1143,628
4,1142,629
4,1058,630
4,1130,631
4,1131,632
4,1117,633
4,1084,634
4,1076,635
4,1119,637
4,1148,638
4,1132,639
4,1187,640
4,1043,641
4,1142,642
4,1193,644
4,1103,645
4,1153,646
4,1038,647
4,1084,648
4,1105,649
4,1128,650
4,1186,651
4,1133,652
4,1017,653
4,1134,654
4,1166,655
4,1064,656
4,1023,657
4,1064,658
4,1135,659
4,1154,660
4,1136,661
4,1171,662
4,1137,663
4,1057,664
4,1013,665
4,1110,666
4,1048,668
4,1069,669
4,1184,670
4,1193,671
4,1036,672
4,1072,673
4,1071,674
4,1019,675
4,1168,677
4,1138,678
4,1139,679
4,1148,680
4,1195,681
4,1013,683
4,1102,684
4,1167,685
4,1010,686
4,1010,687
4,1146,688
4,1058,689
4,1013,690
4,1140,692
4,1141,693
4,1142,694
4,1095,695
4,1023,696
4,1143,697
4,1166,698
4,1089,699
4,1082,700
4,1022,701
4,1091,702
4,1144,703
4,1145,704
4,1158,705
4,1044,706
4,1092,708
4,1030,710
4,1112,711
4,1146,712
4,1040,713
4,1067,714
4,1197,715
4,1147,717
4,1036,718
4,1104,719
4,1173,720
4,1181,721
4,1003,722
4,1034,723
4,1160,724
4,1113,725
4,1063,726
4,1102,727
4,1072,728
4,1174,729
4,1128,730
4,1058,731
4,1012,732
4,1148,733
4,1096,734
4,1050,735
4,1062,736
4,1191,737
4,1163,738
4,1180,739
4,1006,740
4,1149,741
4,1117,742
4,1179,743
4,1150,744
4,1151,745
4,1191,746
4,1126,748
4,1152,750
4,1177,751
4,1139,752
4,1028,754
4,1121,755
4,1153,757
4,1149,760
4,1090,761
4,1008,762
4,1154,763
4,1020,764
4,1088,765
4,1057,766
4,1055,767
4,1079,768
4,1017,769
4,1131,770
4,1030,771
4,1181,773
4,1045,774
4,1144,775
4,1123,776
4,1155,777
4,1041,778
4,1178,779
4,1148,780
4,1173,781
4,1013,782
4,1125,784
4,1062,786
4,1002,787
4,1100,788
4,1156,789
4,1033,790
4,1157,791
4,1002,792
4,1066,793
4,1114,794
4,1157,796
4,1103,797
4,1062,798
4,1088,799
4,1124,801
4,1157,802
4,1158,803
4,1159,804
4,1138,805
4,1036,806
4,1037,807
4,1013,808
4,1106,809
4,1009,810
4,1135,812
4,1160,813
4,1106,814
4,1126,815
4,1140,816
4,1161,817
4,1067,818
4,1162,821
4,1163,822
4,1164,823
4,1180,824
4,1045,825
4,1053,826
4,1119,827
4,1128,828
4,1001,829
4,1165,831
4,1152,832
4,1189,833
4,1166,835
4,1182,836
4,1167,837
4,1108,838
4,1168,839
4,1088,840
4,1097,842
4,1131,843
4,1179,844
4,1022,845
4,1055,846
4,1129,847
4,1017,848
4,1179,849
4,1171,850
4,1169,852
4,1008,853
4,1165,854
4,1094,855
4,1087,856
4,1052,857
4,1170,858
4,1171,859
4,1073,860
4,1144,861
4,1076,862
4,1068,863
4,1045,864
4,1028,865
4,1116,866
4,1072,867
4,1121,868
4,1080,869
4,1005,870
4,1172,871
4,1077,872
4,1045,873
4,1063,874
4,1066,875
4,1078,876
4,1023,879
4,1140,880
4,1141,881
4,1054,882
4,1141,883
4,1103,884
4,1107,885
4,1056,886
4,1075,887
4,1006,888
4,1039,889
4,1081,890
4,1173,891
4,1000,892
4,1020,893
4,1174,894
4,1129,895
4,1014,896
4,1007,897
4,1175,898
4,1176,899
4,1117,900
4,1194,901
4,1187,902
4,1004,903
4,1062,905
4,1007,907
4,1079,908
4,1165,909
4,1176,910
4,1177,912
4,1107,913
4,1180,914
4,1060,915
4,1077,916
4,1011,917
4,1014,918
4,1178,919
4,1031,920
4,1143,921
4,1017,922
4,1162,923
4,1128,924
4,1081,925
4,1179,926
4,1042,927
4,1014,928
4,1180,929
4,1130,930
4,1181,931
4,1120,933
4,1063,934
4,1142,937
4,1107,938
4,1039,939
4,1182,940
4,1163,941
4,1183,942
4,1148,943
4,1023,944
4,1184,945
4,1101,946
4,1045,947
4,1185,948
4,1186,949
4,1112,951
4,1184,952
4,1060,953
4,1039,954
4,1187,955
4,1148,956
4,1188,957
4,1189,958
4,1036,959
4,1190,960
4,1139,961
4,1191,962
4,1024,963
4,1175,964
4,1192,966
4,1020,967
4,1063,968
4,1193,969
4,1125,970
4,1194,971
4,1057,972
4,1183,973
4,1046,974
4,1032,975
4,1195,976
4,1130,977
4,1132,978
4,1117,979
4,1017,980
4,1151,981
4,1074,982
4,1196,983
4,1197,985
4,1113,987
4,1002,988
4,1011,989
4,1165,990
4,1008,991
4,1054,992
4,1198,993
4,1040,994
4,1007,995
4,1119,996
4,1129,997
4,1166,998
4,1012,999
