Time,Source,Target
0,1070,362
0,1130,363
0,1020,364
0,1064,365
0,1041,367
0,1034,368
0,1071,369
0,1000,370
0,1113,371
0,1143,375
0,1119,376
0,1015,377
0,1072,378
0,1029,379
0,1026,380
0,1031,381
0,1036,382
0,1165,383
0,1073,384
0,1074,385
0,1118,386
0,1139,388
0,1121,389
0,1015,390
0,1083,391
0,1118,392
0,1008,394
0,1140,395
0,1169,396
0,1075,397
0,1076,398
0,1169,399
0,1096,400
0,1045,401
0,1092,402
0,1117,403
0,1156,404
0,1020,405
0,1127,406
0,1152,407
0,1033,408
0,1145,409
0,1025,411
0,1077,412
0,1110,413
0,1078,414
0,1035,415
0,1079,416
0,1077,417
0,1080,418
0,1123,419
0,1137,420
0,1081,421
0,1139,423
0,1158,424
0,1082,425
0,1123,426
0,1110,428
0,1121,430
0,1047,431
0,1083,432
0,1142,435
0,1084,436
0,1085,437
0,1103,438
0,1023,440
0,1109,441
0,1126,442
0,1086,443
0,1156,444
0,1108,445
0,1160,448
0,1186,449
0,1087,451
0,1124,452
0,1056,453
0,1163,454
0,1003,455
0,1172,457
0,1107,458
0,1088,459
0,1051,460
0,1020,461
0,1089,462
0,1090,465
0,1110,467
0,1032,468
0,1164,469
0,1096,471
0,1114,472
0,1109,473
0,1118,474
0,1062,475
0,1091,477
0,1159,478
0,1092,479
0,1109,481
0,1135,482
0,1076,483
0,1153,484
0,1186,485
0,1093,486
0,1016,487
0,1042,489
0,1146,490
0,1070,491
0,1032,492
0,1162,493
0,1088,494
0,1155,495
0,1026,496
0,1141,497
0,1094,498
0,1003,499
0,1046,500
0,1105,501
0,1042,503
0,1061,504
0,1090,505
0,1049,506
0,1019,507
0,1081,508
0,1095,509
0,1100,511
0,1166,512
0,1140,513
0,1133,514
0,1164,515
0,1132,516
0,1169,517
0,1003,518
0,1096,519
0,1145,520
0,1101,521
0,1070,522
0,1041,523
0,1151,524
0,1097,525
0,1073,526
0,1098,527
0,1045,528
0,1124,529
0,1156,530
0,1059,531
0,1135,532
0,1175,533
0,1139,534
0,1182,535
0,1183,536
0,1093,537
0,1099,538
0,1075,540
0,1002,541
0,1130,542
0,1065,543
0,1127,544
0,1140,545
0,1179,546
0,1038,547
0,1076,548
0,1100,551
0,1136,552
0,1182,553
0,1020,554
0,1057,555
0,1165,556
0,1101,557
0,1120,558
0,1102,559
0,1184,560
0,1103,563
0,1182,564
0,1131,565
0,1104,566
0,1162,567
0,1109,568
0,1013,570
0,1109,571
0,1105,572
0,1040,573
0,1124,574
0,1106,576
0,1056,577
0,1168,578
0,1107,579
0,1108,580
0,1162,581
0,1109,582
0,1154,583
0,1146,584
0,1130,585
0,1058,587
0,1127,588
0,1178,590
0,1115,591
0,1110,596
0,1110,597
0,1177,598
0,1058,599
0,1111,601
0,1087,603
0,1018,605
0,1112,606
0,1089,607
0,1113,608
0,1159,609
0,1010,610
0,1124,611
0,1169,612
0,1159,613
0,1114,615
0,1148,616
0,1033,617
0,1026,618
0,1022,620
0,1044,621
0,1115,622
0,1186,623
0,1003,624
0,1066,625
0,1152,626
0,1078,627
0,1064,628
0,1100,629
0,1162,630
0,1116,631
0,1139,632
0,1032,634
0,1117,635
0,1152,636
0,1118,637
0,1000,638
0,1052,639
0,1103,640
0,1138,641
0,1073,642
0,1037,643
0,1173,646
0,1175,647
0,1119,648
0,1178,649
0,1065,650
0,1163,651
0,1010,652
0,1118,653
0,1112,655
0,1124,656
0,1120,658
0,1176,659
0,1175,660
0,1014,662
0,1081,664
0,1003,665
0,1041,666
0,1002,667
0,1034,668
0,1069,670
0,1071,671
0,1015,673
0,1128,675
0,1121,676
0,1122,677
0,1123,678
0,1039,679
0,1098,680
0,1124,681
0,1125,682
0,1127,683
0,1029,684
0,1059,686
0,1095,687
0,1164,688
0,1013,689
0,1148,690
0,1064,691
0,1103,692
0,1126,693
0,1126,695
0,1177,696
0,1094,697
0,1132,698
0,1127,699
0,1159,700
0,1051,701
0,1135,703
0,1150,704
0,1100,705
0,1127,706
0,1125,708
0,1128,711
0,1129,712
0,1146,715
0,1132,718
0,1177,719
0,1046,720
0,1184,722
0,1012,723
0,1110,724
0,1130,725
0,1000,727
0,1163,728
0,1164,729
0,1013,730
0,1038,731
0,1021,732
0,1153,733
0,1131,734
0,1101,735
0,1132,736
0,1104,737
0,1098,738
0,1133,740
0,1136,741
0,1103,742
0,1134,743
0,1146,744
0,1164,745
0,1117,746
0,1063,748
0,1135,750
0,1136,751
0,1108,753
0,1131,755
0,1137,756
0,1138,757
0,1127,759
0,1072,761
0,1033,762
0,1139,763
0,1018,767
0,1039,768
0,1029,769
0,1067,770
0,1088,771
0,1185,772
0,1039,773
0,1075,774
0,1037,775
0,1128,776
0,1144,777
0,1048,778
0,1140,780
0,1069,781
0,1045,782
0,1083,784
0,1166,786
0,1175,787
0,1141,788
0,1069,790
0,1059,792
0,1061,793
0,1142,794
0,1143,795
0,1147,796
0,1039,797
0,1012,798
0,1165,799
0,1004,800
0,1144,801
0,1145,802
0,1168,803
0,1035,804
0,1147,805
0,1146,806
0,1027,807
0,1020,810
0,1078,811
0,1022,813
0,1038,814
0,1052,815
0,1002,816
0,1034,817
0,1124,818
0,1088,819
0,1135,820
0,1093,821
0,1062,822
0,1147,824
0,1148,825
0,1086,826
0,1004,827
0,1149,828
0,1150,829
0,1009,830
0,1151,831
0,1152,833
0,1175,834
0,1007,835
0,1012,836
0,1153,837
0,1101,839
0,1151,841
0,1016,842
0,1087,843
0,1029,844
0,1168,845
0,1013,846
0,1137,847
0,1164,848
0,1154,849
0,1130,850
0,1163,852
0,1137,854
0,1056,855
0,1127,856
0,1050,857
0,1155,858
0,1156,859
0,1157,860
0,1158,861
0,1159,862
0,1073,863
0,1160,864
0,1161,865
0,1158,866
0,1105,867
0,1013,870
0,1162,873
0,1150,874
0,1134,875
0,1143,876
0,1018,877
0,1158,878
0,1163,879
0,1032,880
0,1013,881
0,1098,882
0,1179,883
0,1164,884
0,1165,885
0,1146,886
0,1067,887
0,1077,888
0,1127,889
0,1171,890
0,1166,891
0,1167,892
0,1168,893
0,1168,894
0,1038,895
0,1089,897
0,1140,898
0,1160,899
0,1075,900
0,1105,901
0,1092,902
0,1169,903
0,1158,904
0,1118,905
0,1114,907
0,1024,908
0,1170,909
0,1072,912
0,1142,913
0,1171,914
0,1096,916
0,1172,917
0,1173,918
0,1174,920
0,1141,921
0,1175,923
0,1081,925
0,1134,926
0,1085,927
0,1100,928
0,1028,929
0,1054,931
0,1176,932
0,1128,933
0,1078,935
0,1023,936
0,1120,937
0,1178,938
0,1157,939
0,1084,940
0,1026,941
0,1177,942
0,1041,943
0,1022,944
0,1080,945
0,1178,947
0,1090,948
0,1050,950
0,1057,952
0,1171,953
0,1072,954
0,1129,955
0,1110,956
0,1049,957
0,1001,958
0,1178,959
0,1179,960
0,1180,961
0,1038,962
0,1142,963
0,1040,964
0,1073,965
0,1001,966
0,1044,967
0,1018,968
0,1082,969
0,1110,970
0,1181,972
0,1091,974
0,1182,976
0,1086,977
0,1141,978
0,1171,980
0,1056,981
0,1141,982
0,1033,983
0,1048,984
0,1095,985
0,1108,987
0,1026,988
0,1149,989
0,1183,990
0,1184,992
0,1028,993
0,1185,994
0,1052,996
0,1186,997
0,1011,998
0,1057,999
